,Entity Name,Plant Name,Nameplate Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Plant State,Age,emmR,emmF
2087,Sunflower Electric Power Corp,Cimarron River,15.0,Natural Gas Fired Combustion Turbine,NG,GT,2.0,1968.0,KS,51.0,0.059,0.885
2088,Sunflower Electric Power Corp,Fort Dodge,149.0,Natural Gas Steam Turbine,NG,ST,6.0,1969.0,KS,50.0,0.059,8.791
2089,Sunflower Electric Power Corp,Great Bend - Sunflower,81.6,Natural Gas Steam Turbine,NG,ST,6.0,1963.0,KS,56.0,0.059,4.814399999999999
2090,Empire District Electric Co,Riverton,16.3,Natural Gas Fired Combustion Turbine,NG,GT,12.0,1988.0,KS,31.0,0.059,0.9617
2091,Empire District Electric Co,Riverton,16.3,Natural Gas Fired Combustion Turbine,NG,GT,11.0,1988.0,KS,31.0,0.059,0.9617
2092,Empire District Electric Co,Riverton,148.8,Natural Gas Fired Combined Cycle,NG,CT,5.0,2007.0,KS,12.0,0.059,8.7792
2093,Empire District Electric Co,Riverton,118.8,Natural Gas Fired Combined Cycle,NG,CA,5.0,2016.0,KS,3.0,0.059,7.0092
2094,Kansas Gas & Electric Co,Gordon Evans Energy Center,2.9,Petroleum Liquids,DFO,IC,8.0,1969.0,KS,50.0,0.08,0.23199999999999998
2095,Kansas Gas & Electric Co,Gordon Evans Energy Center,98.3,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2000.0,KS,19.0,0.059,5.7997
2096,Kansas Gas & Electric Co,Gordon Evans Energy Center,98.3,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2000.0,KS,19.0,0.059,5.7997
2097,Kansas Gas & Electric Co,Gordon Evans Energy Center,178.5,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2001.0,KS,18.0,0.059,10.5315
2098,Kansas City Power & Light Co,La Cygne,873.0,Conventional Steam Coal,SUB,ST,6.0,1973.0,KS,46.0,0.1,87.30000000000001
2099,Kansas City Power & Light Co,La Cygne,725.9,Conventional Steam Coal,SUB,ST,5.0,1977.0,KS,42.0,0.1,72.59
2100,Westar Energy Inc,Hutchinson Energy Center,71.0,Natural Gas Fired Combustion Turbine,NG,GT,5.0,1974.0,KS,45.0,0.059,4.189
2101,Westar Energy Inc,Hutchinson Energy Center,71.0,Natural Gas Fired Combustion Turbine,NG,GT,5.0,1974.0,KS,45.0,0.059,4.189
2102,Westar Energy Inc,Hutchinson Energy Center,71.0,Natural Gas Fired Combustion Turbine,NG,GT,5.0,1974.0,KS,45.0,0.059,4.189
2103,Westar Energy Inc,Hutchinson Energy Center,129.0,Petroleum Liquids,DFO,GT,6.0,1975.0,KS,44.0,0.08,10.32
2104,Westar Energy Inc,Hutchinson Energy Center,2.7,Petroleum Liquids,DFO,IC,1.0,1983.0,KS,36.0,0.08,0.21600000000000003
2105,Westar Energy Inc,Lawrence Energy Center,114.0,Conventional Steam Coal,SUB,ST,3.0,1960.0,KS,59.0,0.1,11.4
2106,Westar Energy Inc,Lawrence Energy Center,403.0,Conventional Steam Coal,SUB,ST,5.0,1971.0,KS,48.0,0.1,40.300000000000004
2107,City of Anthony - (KS),Anthony,4.1,Natural Gas Internal Combustion Engine,NG,IC,8.0,1972.0,KS,47.0,0.059,0.24189999999999998
2108,City of Anthony - (KS),Anthony,3.0,Natural Gas Internal Combustion Engine,NG,IC,6.0,1976.0,KS,43.0,0.059,0.177
2109,City of Anthony - (KS),Anthony,4.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,1981.0,KS,38.0,0.059,0.236
2110,City of Ashland - (KS),Ashland,0.6,Natural Gas Internal Combustion Engine,NG,IC,9.0,1953.0,KS,66.0,0.059,0.035399999999999994
2111,City of Ashland - (KS),Ashland,0.9,Natural Gas Internal Combustion Engine,NG,IC,9.0,1974.0,KS,45.0,0.059,0.0531
2112,City of Ashland - (KS),Ashland,1.2,Petroleum Liquids,DFO,IC,5.0,1963.0,KS,56.0,0.08,0.096
2113,City of Ashland - (KS),Ashland,2.0,Petroleum Liquids,DFO,IC,8.0,2014.0,KS,5.0,0.08,0.16
2114,City of Ashland - (KS),Ashland,0.9,Petroleum Liquids,DFO,IC,5.0,1971.0,KS,48.0,0.08,0.07200000000000001
2115,City of Augusta - (KS),Augusta Electric Plant No 1,1.1,Natural Gas Internal Combustion Engine,NG,IC,7.0,1954.0,KS,65.0,0.059,0.0649
2116,City of Augusta - (KS),Augusta Electric Plant No 1,0.3,Petroleum Liquids,DFO,IC,8.0,1929.0,KS,90.0,0.08,0.024
2117,City of Augusta - (KS),Augusta Electric Plant No 1,1.0,Natural Gas Internal Combustion Engine,NG,IC,12.0,1949.0,KS,70.0,0.059,0.059
2118,City of Augusta - (KS),Augusta Electric Plant No 1,0.7,Petroleum Liquids,DFO,IC,8.0,1939.0,KS,80.0,0.08,0.055999999999999994
2119,City of Augusta - (KS),Augusta Electric Plant No 1,2.2,Natural Gas Internal Combustion Engine,NG,IC,6.0,1956.0,KS,63.0,0.059,0.1298
2120,City of Augusta - (KS),Augusta Electric Plant No 1,2.2,Natural Gas Internal Combustion Engine,NG,IC,7.0,1956.0,KS,63.0,0.059,0.1298
2121,City of Augusta - (KS),Augusta Electric Plant No 1,2.0,Natural Gas Internal Combustion Engine,NG,IC,4.0,1964.0,KS,55.0,0.059,0.118
2122,City of Augusta - (KS),Augusta Electric Plant No 1,2.0,Petroleum Liquids,DFO,IC,8.0,2016.0,KS,3.0,0.08,0.16
2123,City of Baldwin City- (KS),Baldwin City Plant No 1,2.0,Petroleum Liquids,DFO,IC,5.0,1970.0,KS,49.0,0.08,0.16
2124,City of Baldwin City- (KS),Baldwin City Plant No 1,1.1,Petroleum Liquids,DFO,IC,10.0,1964.0,KS,55.0,0.08,0.08800000000000001
2125,City of Baldwin City- (KS),Baldwin City Plant No 1,1.1,Petroleum Liquids,DFO,IC,10.0,1964.0,KS,55.0,0.08,0.08800000000000001
2126,City of Belleville - (KS),Belleville,1.0,Petroleum Liquids,DFO,IC,1.0,1955.0,KS,64.0,0.08,0.08
2127,City of Belleville - (KS),Belleville,1.7,Petroleum Liquids,DFO,IC,1.0,1961.0,KS,58.0,0.08,0.136
2128,City of Belleville - (KS),Belleville,3.7,Petroleum Liquids,DFO,IC,1.0,1966.0,KS,53.0,0.08,0.29600000000000004
2129,City of Belleville - (KS),Belleville,5.1,Petroleum Liquids,DFO,IC,1.0,1971.0,KS,48.0,0.08,0.408
2130,City of Belleville - (KS),Belleville,2.8,Petroleum Liquids,DFO,IC,1.0,2007.0,KS,12.0,0.08,0.22399999999999998
2131,City of Beloit - (KS),Beloit,1.5,Petroleum Liquids,DFO,IC,7.0,1951.0,KS,68.0,0.08,0.12
2132,City of Beloit - (KS),Beloit,1.5,Petroleum Liquids,DFO,IC,7.0,1951.0,KS,68.0,0.08,0.12
2133,City of Beloit - (KS),Beloit,2.0,Petroleum Liquids,DFO,IC,6.0,1961.0,KS,58.0,0.08,0.16
2134,City of Beloit - (KS),Beloit,3.5,Petroleum Liquids,DFO,IC,11.0,1964.0,KS,55.0,0.08,0.28
2135,City of Beloit - (KS),Beloit,0.7,Petroleum Liquids,DFO,IC,5.0,1950.0,KS,69.0,0.08,0.055999999999999994
2136,City of Beloit - (KS),Beloit,4.1,Petroleum Liquids,DFO,IC,8.0,1971.0,KS,48.0,0.08,0.32799999999999996
2137,City of Beloit - (KS),Beloit,6.0,Petroleum Liquids,DFO,IC,8.0,1980.0,KS,39.0,0.08,0.48
2138,City of Burlingame - (KS),Burlingame,1.1,Natural Gas Internal Combustion Engine,NG,IC,8.0,1973.0,KS,46.0,0.059,0.0649
2139,City of Burlingame - (KS),Burlingame,0.9,Natural Gas Internal Combustion Engine,NG,IC,8.0,1963.0,KS,56.0,0.059,0.0531
2140,City of Burlingame - (KS),Burlingame,1.1,Natural Gas Internal Combustion Engine,NG,IC,8.0,1969.0,KS,50.0,0.059,0.0649
2141,City of Burlingame - (KS),Burlingame,0.9,Natural Gas Internal Combustion Engine,NG,IC,1.0,1980.0,KS,39.0,0.059,0.0531
2142,City of Burlington - (KS),Burlington (KS),2.0,Petroleum Liquids,DFO,IC,7.0,2003.0,KS,16.0,0.08,0.16
2143,City of Burlington - (KS),Burlington (KS),1.3,Petroleum Liquids,DFO,IC,9.0,1962.0,KS,57.0,0.08,0.10400000000000001
2144,City of Burlington - (KS),Burlington (KS),2.3,Petroleum Liquids,DFO,IC,6.0,2005.0,KS,14.0,0.08,0.184
2145,City of Burlington - (KS),Burlington (KS),1.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,1955.0,KS,64.0,0.059,0.059
2146,City of Burlington - (KS),Burlington (KS),4.8,Natural Gas Internal Combustion Engine,NG,IC,7.0,1983.0,KS,36.0,0.059,0.28319999999999995
2147,City of Chanute,Chanute 2,60.0,Natural Gas Fired Combustion Turbine,NG,GT,2.0,2002.0,KS,17.0,0.059,3.54
2148,City of Chanute,Chanute 2,2.0,Natural Gas Internal Combustion Engine,NG,IC,8.0,1965.0,KS,54.0,0.059,0.118
2149,City of Chanute,Chanute 2,2.0,Natural Gas Internal Combustion Engine,NG,IC,8.0,1965.0,KS,54.0,0.059,0.118
2150,City of Clay Center - (KS),Clay Center,3.0,Natural Gas Steam Turbine,NG,ST,1.0,1948.0,KS,71.0,0.059,0.177
2151,City of Clay Center - (KS),Clay Center,5.0,Natural Gas Steam Turbine,NG,ST,1.0,1961.0,KS,58.0,0.059,0.295
2152,City of Clay Center - (KS),Clay Center,0.9,Natural Gas Internal Combustion Engine,NG,IC,1.0,1958.0,KS,61.0,0.059,0.0531
2153,City of Clay Center - (KS),Clay Center,2.1,Natural Gas Internal Combustion Engine,NG,IC,1.0,1966.0,KS,53.0,0.059,0.1239
2154,City of Clay Center - (KS),Clay Center,5.1,Natural Gas Internal Combustion Engine,NG,IC,1.0,1972.0,KS,47.0,0.059,0.30089999999999995
2155,City of Clay Center - (KS),Clay Center,3.5,Natural Gas Internal Combustion Engine,NG,IC,4.0,1996.0,KS,23.0,0.059,0.2065
2156,City of Clay Center - (KS),Clay Center,3.5,Natural Gas Internal Combustion Engine,NG,IC,6.0,1996.0,KS,23.0,0.059,0.2065
2157,City of Clay Center - (KS),Clay Center,6.8,Natural Gas Internal Combustion Engine,NG,IC,3.0,2005.0,KS,14.0,0.059,0.40119999999999995
2158,City of Coffeyville - (KS),Coffeyville,2.0,Petroleum Liquids,DFO,IC,4.0,2007.0,KS,12.0,0.08,0.16
2159,City of Coffeyville - (KS),Coffeyville,2.0,Petroleum Liquids,DFO,IC,4.0,2007.0,KS,12.0,0.08,0.16
2160,City of Coffeyville - (KS),Coffeyville,18.7,Natural Gas Steam Turbine,NG,ST,8.0,1956.0,KS,63.0,0.059,1.1033
2161,City of Coffeyville - (KS),Coffeyville,40.0,Natural Gas Steam Turbine,NG,ST,6.0,1973.0,KS,46.0,0.059,2.36
2162,City of Colby - (KS),Colby City of,1.7,Petroleum Liquids,DFO,IC,8.0,1958.0,KS,61.0,0.08,0.136
2163,City of Colby - (KS),Colby City of,1.3,Petroleum Liquids,DFO,IC,5.0,1958.0,KS,61.0,0.08,0.10400000000000001
2164,City of Colby - (KS),Colby City of,4.5,Petroleum Liquids,DFO,IC,10.0,1971.0,KS,48.0,0.08,0.36
2165,City of Colby - (KS),Colby City of,4.5,Petroleum Liquids,DFO,IC,6.0,1971.0,KS,48.0,0.08,0.36
2166,City of Colby - (KS),Colby City of,2.7,Petroleum Liquids,DFO,IC,3.0,1965.0,KS,54.0,0.08,0.21600000000000003
2167,City of Colby - (KS),Colby City of,3.0,Petroleum Liquids,DFO,IC,8.0,2019.0,KS,0.0,0.08,0.24
2168,City of Ellinwood - (KS),Ellinwood,2.1,Petroleum Liquids,DFO,IC,8.0,1965.0,KS,54.0,0.08,0.168
2169,City of Ellinwood - (KS),Ellinwood,1.4,Petroleum Liquids,DFO,IC,6.0,1957.0,KS,62.0,0.08,0.11199999999999999
2170,City of Ellinwood - (KS),Ellinwood,0.6,Petroleum Liquids,DFO,IC,6.0,1948.0,KS,71.0,0.08,0.048
2171,City of Ellinwood - (KS),Ellinwood,1.1,Petroleum Liquids,DFO,IC,7.0,1953.0,KS,66.0,0.08,0.08800000000000001
2172,City of Ellinwood - (KS),Ellinwood,3.3,Petroleum Liquids,DFO,IC,6.0,1971.0,KS,48.0,0.08,0.264
2173,City of Erie - (KS),Erie,1.0,Petroleum Liquids,DFO,IC,11.0,1958.0,KS,61.0,0.08,0.08
2174,City of Erie - (KS),Erie,1.1,Petroleum Liquids,DFO,IC,4.0,2005.0,KS,14.0,0.08,0.08800000000000001
2175,City of Erie - (KS),Erie,1.1,Petroleum Liquids,DFO,IC,4.0,2005.0,KS,14.0,0.08,0.08800000000000001
2176,City of Erie - (KS),Erie,1.1,Petroleum Liquids,DFO,IC,4.0,2005.0,KS,14.0,0.08,0.08800000000000001
2177,City of Garnett - (KS),Garnett Municipal,1.5,Petroleum Liquids,DFO,IC,1.0,1961.0,KS,58.0,0.08,0.12
2178,City of Garnett - (KS),Garnett Municipal,0.4,Petroleum Liquids,DFO,IC,1.0,1930.0,KS,89.0,0.08,0.032
2179,City of Garnett - (KS),Garnett Municipal,1.5,Petroleum Liquids,DFO,IC,1.0,1955.0,KS,64.0,0.08,0.12
2180,City of Garnett - (KS),Garnett Municipal,0.9,Petroleum Liquids,DFO,IC,1.0,1948.0,KS,71.0,0.08,0.07200000000000001
2181,City of Garnett - (KS),Garnett Municipal,2.5,Petroleum Liquids,DFO,IC,11.0,2000.0,KS,19.0,0.08,0.2
2182,City of Garnett - (KS),Garnett Municipal,2.4,Petroleum Liquids,DFO,IC,1.0,1981.0,KS,38.0,0.08,0.192
2183,City of Garnett - (KS),Garnett Municipal,2.5,Petroleum Liquids,DFO,IC,1.0,1978.0,KS,41.0,0.08,0.2
2184,City of Girard - (KS),Girard,1.4,Natural Gas Internal Combustion Engine,NG,IC,9.0,1955.0,KS,64.0,0.059,0.08259999999999999
2185,City of Girard - (KS),Girard,2.2,Natural Gas Internal Combustion Engine,NG,IC,9.0,1962.0,KS,57.0,0.059,0.1298
2186,City of Girard - (KS),Girard,3.5,Natural Gas Internal Combustion Engine,NG,IC,5.0,1997.0,KS,22.0,0.059,0.2065
2187,City of Girard - (KS),Girard,3.7,Natural Gas Internal Combustion Engine,NG,IC,4.0,1997.0,KS,22.0,0.059,0.2183
2188,City of Goodland - (KS),Goodland,2.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,1971.0,KS,48.0,0.059,0.118
2189,City of Goodland - (KS),Goodland,4.3,Natural Gas Internal Combustion Engine,NG,IC,9.0,1978.0,KS,41.0,0.059,0.2537
2190,City of Goodland - (KS),Goodland,1.0,Natural Gas Internal Combustion Engine,NG,IC,5.0,1995.0,KS,24.0,0.059,0.059
2191,City of Goodland - (KS),Goodland,1.3,Natural Gas Internal Combustion Engine,NG,IC,5.0,1999.0,KS,20.0,0.059,0.0767
2192,City of Goodland - (KS),Goodland,0.7,Petroleum Liquids,DFO,IC,3.0,1939.0,KS,80.0,0.08,0.055999999999999994
2193,City of Goodland - (KS),Goodland,2.2,Natural Gas Internal Combustion Engine,NG,IC,7.0,1962.0,KS,57.0,0.059,0.1298
2194,City of Goodland - (KS),Goodland,2.2,Natural Gas Internal Combustion Engine,NG,IC,2.0,1966.0,KS,53.0,0.059,0.1298
2195,City of Goodland - (KS),Goodland,5.0,Natural Gas Internal Combustion Engine,NG,IC,5.0,1975.0,KS,44.0,0.059,0.295
2196,City of Herington - (KS),Herington,1.6,Petroleum Liquids,DFO,IC,7.0,2001.0,KS,18.0,0.08,0.128
2197,City of Hill City,Hill City,1.3,Natural Gas Internal Combustion Engine,NG,IC,3.0,1962.0,KS,57.0,0.059,0.0767
2198,City of Hill City,Hill City,1.3,Natural Gas Internal Combustion Engine,NG,IC,3.0,1962.0,KS,57.0,0.059,0.0767
2199,City of Hill City,Hill City,0.6,Natural Gas Internal Combustion Engine,NG,IC,5.0,1952.0,KS,67.0,0.059,0.035399999999999994
2200,City of Hill City,Hill City,1.1,Natural Gas Internal Combustion Engine,NG,IC,8.0,1967.0,KS,52.0,0.059,0.0649
2201,City of Hill City,Hill City,1.3,Natural Gas Internal Combustion Engine,NG,IC,10.0,1974.0,KS,45.0,0.059,0.0767
2202,City of Hill City,Hill City,1.3,Natural Gas Internal Combustion Engine,NG,IC,12.0,1974.0,KS,45.0,0.059,0.0767
2203,City of Hoisington - (KS),Hoisington,1.0,Petroleum Liquids,DFO,IC,9.0,1996.0,KS,23.0,0.08,0.08
2204,City of Hoisington - (KS),Hoisington,2.0,Natural Gas Internal Combustion Engine,NG,IC,8.0,1961.0,KS,58.0,0.059,0.118
2205,City of Hoisington - (KS),Hoisington,4.0,Natural Gas Internal Combustion Engine,NG,IC,8.0,1966.0,KS,53.0,0.059,0.236
2206,City of Hoisington - (KS),Hoisington,7.0,Natural Gas Internal Combustion Engine,NG,IC,6.0,1981.0,KS,38.0,0.059,0.413
2207,City of Holton - (KS),Holton,2.0,Petroleum Liquids,DFO,IC,8.0,1970.0,KS,49.0,0.08,0.16
2208,City of Holton - (KS),Holton,2.4,Petroleum Liquids,DFO,IC,1.0,1994.0,KS,25.0,0.08,0.192
2209,City of Holton - (KS),Holton,3.1,Natural Gas Internal Combustion Engine,NG,IC,5.0,2001.0,KS,18.0,0.059,0.1829
2210,City of Holton - (KS),Holton,3.1,Natural Gas Internal Combustion Engine,NG,IC,5.0,2001.0,KS,18.0,0.059,0.1829
2211,City of Holton - (KS),Holton,1.8,Petroleum Liquids,DFO,IC,2.0,1958.0,KS,61.0,0.08,0.14400000000000002
2212,City of Holton - (KS),Holton,2.8,Petroleum Liquids,DFO,IC,5.0,1963.0,KS,56.0,0.08,0.22399999999999998
2213,City of Holton - (KS),Holton,4.3,Petroleum Liquids,DFO,IC,6.0,1969.0,KS,50.0,0.08,0.344
2214,City of Holton - (KS),Holton,2.0,Petroleum Liquids,DFO,IC,8.0,1970.0,KS,49.0,0.08,0.16
2215,City of Iola - (KS),Iola,5.0,Natural Gas Internal Combustion Engine,NG,IC,8.0,1998.0,KS,21.0,0.059,0.295
2216,City of Iola - (KS),Iola,2.7,Petroleum Liquids,DFO,IC,6.0,1981.0,KS,38.0,0.08,0.21600000000000003
2217,City of Iola - (KS),Iola,5.0,Natural Gas Internal Combustion Engine,NG,IC,6.0,2000.0,KS,19.0,0.059,0.295
2218,City of Iola - (KS),Iola,2.7,Petroleum Liquids,DFO,IC,5.0,1969.0,KS,50.0,0.08,0.21600000000000003
2219,City of Iola - (KS),Iola,2.7,Petroleum Liquids,DFO,IC,5.0,1971.0,KS,48.0,0.08,0.21600000000000003
2220,City of Iola - (KS),Iola,2.7,Petroleum Liquids,DFO,IC,2.0,1976.0,KS,43.0,0.08,0.21600000000000003
2221,City of Iola - (KS),Iola,2.7,Petroleum Liquids,DFO,IC,6.0,1977.0,KS,42.0,0.08,0.21600000000000003
2222,City of Jetmore,Jetmore,2.5,Petroleum Liquids,DFO,IC,11.0,2015.0,KS,4.0,0.08,0.2
2223,City of Kansas City - (KS),Kaw,50.1,Natural Gas Steam Turbine,NG,ST,6.0,1955.0,KS,64.0,0.059,2.9558999999999997
2224,City of Kansas City - (KS),Kaw,50.1,Natural Gas Steam Turbine,NG,ST,4.0,1957.0,KS,62.0,0.059,2.9558999999999997
2225,City of Kansas City - (KS),Kaw,65.5,Natural Gas Steam Turbine,NG,ST,5.0,1962.0,KS,57.0,0.059,3.8644999999999996
2226,City of Kansas City - (KS),Quindaro,65.7,Petroleum Liquids,DFO,GT,7.0,1974.0,KS,45.0,0.08,5.256
2227,City of Kansas City - (KS),Quindaro,65.7,Petroleum Liquids,DFO,GT,8.0,1977.0,KS,42.0,0.08,5.256
2228,City of Kansas City - (KS),Quindaro,81.6,Natural Gas Steam Turbine,NG,ST,5.0,1965.0,KS,54.0,0.059,4.814399999999999
2229,City of Kansas City - (KS),Quindaro,157.5,Natural Gas Steam Turbine,NG,ST,12.0,1971.0,KS,48.0,0.059,9.292499999999999
2230,City of Kingman - (KS),Kingman Municipal Power and Light Plant,2.2,Natural Gas Internal Combustion Engine,NG,IC,4.0,1962.0,KS,57.0,0.059,0.1298
2231,City of Kingman - (KS),Kingman Municipal Power and Light Plant,2.2,Natural Gas Internal Combustion Engine,NG,IC,6.0,1977.0,KS,42.0,0.059,0.1298
2232,City of Kingman - (KS),Kingman Municipal Power and Light Plant,3.5,Natural Gas Internal Combustion Engine,NG,IC,9.0,1969.0,KS,50.0,0.059,0.2065
2233,City of Kingman - (KS),Kingman Municipal Power and Light Plant,2.4,Natural Gas Internal Combustion Engine,NG,IC,11.0,1979.0,KS,40.0,0.059,0.14159999999999998
2234,City of Kingman - (KS),Kingman Municipal Power and Light Plant,2.5,Natural Gas Internal Combustion Engine,NG,IC,6.0,1984.0,KS,35.0,0.059,0.1475
2235,City of Kingman - (KS),Kingman Municipal Power and Light Plant,6.3,Natural Gas Internal Combustion Engine,NG,IC,12.0,1993.0,KS,26.0,0.059,0.3717
2236,City of La Crosse - (KS),La Crosse,1.1,Petroleum Liquids,DFO,IC,11.0,1962.0,KS,57.0,0.08,0.08800000000000001
2237,City of La Crosse - (KS),La Crosse,1.1,Petroleum Liquids,DFO,IC,12.0,1964.0,KS,55.0,0.08,0.08800000000000001
2238,City of La Crosse - (KS),La Crosse,1.5,Petroleum Liquids,DFO,IC,1.0,1969.0,KS,50.0,0.08,0.12
2239,City of La Crosse - (KS),La Crosse,1.8,Petroleum Liquids,DFO,IC,12.0,1975.0,KS,44.0,0.08,0.14400000000000002
2240,City of Larned - (KS),Larned,2.0,Petroleum Liquids,DFO,IC,4.0,2004.0,KS,15.0,0.08,0.16
2241,City of Larned - (KS),Larned,2.0,Petroleum Liquids,DFO,IC,4.0,2004.0,KS,15.0,0.08,0.16
2242,City of Larned - (KS),Larned,2.0,Petroleum Liquids,DFO,IC,4.0,2004.0,KS,15.0,0.08,0.16
